Id,ModularityClass,Degree,OutDegree,InDegree,Tags,Urls
dc93e26b-6aed-4bc4-9a64-4870cccbdc20,C,15,3,12,agriculture,http://jardins-partages.org
48b408af-134c-4435-b058-bf75b3b79b8a,D,59,37,22,,http://inventin.lautre.net
0c651649-42df-45b9-863e-4df617fbebce,B,49,5,44,,http://mrap.fr http://mrap.asso.fr
5effbe62-6ee0-4870-bb8a-2efc28b0f76b,A,97,51,46,,http://lelabo-ess.org
5d1c1a95-0767-4bf0-8f6b-93b31c2ce774,A,42,32,10,earth,https://gazdeschistesprovence.wordpress.com
f80bbcb6-c717-4e51-9814-6ce39d4d275b,D,41,24,17,,http://liberonsgeorges.over-blog.com
19450def-c282-4eee-8b6b-c80b5fc025f0,B,28,0,28,,http://leplanb.org
7291e1a2-b3e2-434e-bcdc-69503d9966dc,E,34,21,13,,https://juliareda.eu
0b4111e8-b58c-4c16-8703-c61cba3fd58e,B,23,13,10,,http://histoirepopulaireamericaine.fr
c7ec06da-f75d-493c-b698-39538467f9d3,B,53,33,20,,http://initiative-communiste.fr
6082476b-29b2-472a-9cd7-0258e36dace2,D,29,6,23,,http://insomniaqueediteur.org
ccafcc86-6f56-4505-8655-a4660a46792f,D,17,6,11,,http://marchenotav.noblogs.org
a25a3faa-4761-4164-82f7-f61dbc3bdd07,D,23,17,6,,http://lepalmier.squat.net
fa03318b-5a7a-4682-9ca5-322015b76ab3,C,51,28,23,,http://iewonline.be
b353034c-6b97-4057-850e-52264d2ae6bf,A,27,18,9,,http://grab.fr
f27a1146-5117-4893-838f-000696024c15,B,18,0,18,,http://horizons-et-debats.ch
3b060b69-c42c-458e-b8cc-e7a18e1a37fc,B,46,16,30,,http://islamophobie.net
0750b80b-fed2-4771-8155-c13c073cedd9,E,19,1,18,,http://libreoffice.org
3e0af1a5-389f-4288-bade-6d3528e35395,D,116,82,34,,https://lignesdeforce.wordpress.com
8034d399-6c05-4b1b-88d5-7bca7236eb7f,A,17,8,9,,http://libres-lefilm.tumblr.com
44c63f10-83d1-4ea3-bb96-d5f43ad70d16,A,35,6,29,,http://ird.fr
e41c78a1-7018-4cd8-a9f2-ef8a22bf5ba6,B,37,25,12,,http://leblogalupus.com
ac6b122d-cb44-4fe5-9f5e-228c29cb31c0,A,40,6,34,,http://www.lafranceagricole.fr
9ca329f8-3421-4e77-b15e-e0e25b4755fd,A,48,29,19,,http://www.le-plan-esse.org
3ed52da2-9b95-4567-8c7f-4ccd4ee44010,D,40,31,9,,http://graindesel.fr.gd
556c8c55-3573-4d44-ba77-b3e71daf2110,B,259,230,29,,http://jeanzin.fr
ae93f775-ce37-4743-9345-279d21c59bb6,D,20,1,19,,http://militants-anarchistes.info
35d71975-c4f7-46a5-8164-ea14ea5cb205,D,22,13,9,,http://malokadistro.com
5d2383ba-f241-45ec-bf7c-756b3ba21c61,A,48,28,20,,http://greenit.fr
3e36d265-da20-4f40-8156-a922600c1a9b,B,75,64,11,,https://libertesinternets.wordpress.com
6fde2ba6-ed2a-4e07-bc84-c36ba76f90a7,C,27,12,15,video,http://lamare.org
3757c1ed-fe18-49f7-abbb-e89697938e62,A,45,13,32,,http://minga.net
a74ac082-8e93-46d1-b04a-6e6fdc60c154,E,20,3,17,,http://www.linux-france.org
a2c9ef4c-9a2e-4f25-bc42-c38b66dec7c0,A,36,22,14,,http://gcft.fr
ca10ba09-8c28-4692-9b8f-83493a5f45fe,D,30,9,21,,http://gimenologues.org
75cbcdf4-3ac2-4462-a851-0c72f474d10f,D,18,1,17,,http://lereveil.ch
401a3e7e-d226-4cac-b50c-5559da43988a,A,23,8,15,,http://ingalan.org
0f305673-900b-41cf-8a30-3d3c3fb36177,A,152,124,28,,http://www.mescoursespourlaplanete.com
8cd51690-96e6-4543-82fe-d71f6aa22fbc,D,52,0,52,,http://geocities.com
11d0623c-cb8a-4e78-90ad-e1f05ed207d0,A,17,5,12,media work,http://www.miroirsocial.com
cd29c5ad-6538-4808-97ce-c3f930ee6ad1,E,46,38,8,,http://twitter.com/liberTIC http://libertic.wordpress.com http://fr.slideshare.net/libertic
6a7c064b-578c-4e23-82d1-572262247796,B,122,87,35,,http://laurent-mucchielli.org
cdb1e809-8fee-4001-b759-6a470a264d04,D,35,8,27,,http://lagryffe.net
702e5fac-cb8b-4dbe-9384-374d16fe33c6,A,17,2,15,,http://gnis.fr
4f62f80c-4c4f-47e6-9f7f-dccabf1c3f88,A,32,8,24,earth,http://gofossilfree.org
0876f438-96a7-4f2a-a76d-41088558bd7d,D,86,62,24,,https://luttennord.wordpress.com
3a721e90-10ac-4e39-af5e-da15d03bba3e,B,30,11,19,,http://mncp.fr
a2361b4f-1aa4-4c9b-8ebb-38c6e4182a86,A,57,32,25,,http://www.lasemaine.org
3f1730b9-bcf5-439c-bf92-129bfac90220,C,3,0,3,,http://convergencealimentaire.info
2aaa843b-76df-43e1-95bc-1c36728a735f,E,13,11,2,,http://www.yokho.eu/democratie
cea47141-bdc1-4a52-907d-24c091857280,E,27,13,14,,http://lavraiedemocratie.fr
91802237-a21a-41ed-815e-806b4b35b7d1,B,4,2,2,,http://resau.fr
5fb4c1d3-c31f-4f21-b8f3-3d795cec843b,E,3,0,3,web alienation,http://nsa-observer.net
e1edeeeb-8720-4462-b56a-0bd689a9d7a7,E,12,5,7,,http://democratech.co http://twitter.com/democratech http://facebook.com/candidatcitoyen2017
22f46dab-a86c-4496-91da-c19ea15df4d3,D,5,0,5,audio,http://soundcloud.com/lemeilleur-desondes
9cab461a-6624-41ed-a857-2ccbe6ceb086,D,10,0,10,,http://odebi.org
3ce60734-8f15-4dbc-ab22-dea14f7da238,E,47,17,30,,http://gentilsvirus.org http://projetgentilsvirus.ouvaton.org http://facebook.com/groups/gentilsvirus
e3ce82f1-95c0-4e4c-a60d-f4a86876d25f,A,339,84,255,group agriculture,http://amisdelaterre.org http://facebook.com/amisdelaterrefrance
565d20eb-9763-4d1f-b41c-b5fd4f1549f2,A,167,92,75,,http://www.desobeir.net/le-collectif/le-manifeste/
ee7fbc99-9143-446e-9ecb-33cc99c18da9,E,2,0,2,,http://agoravoting.com
e7533d2a-077f-4c0d-9467-30d8749be722,B,41,23,18,text,http://editionsdemilune.com
f32e4b64-607a-4a6f-83f0-fd81094cb2aa,A,12,5,7,,http://veilleaugrain.org
30fdfcc2-6339-46cd-b169-b5f84e8f488e,B,146,95,51,media text words,http://revue-ballast.fr
5d3b44d0-f65c-4b7b-9204-7aaa73fdcffd,B,12,3,9,,http://sos-racisme.org
cdc581ef-5668-43c3-a2b7-7ad77f33e351,A,25,7,18,,http://www.zegreenweb.com
555ad67d-7f1a-43ff-ba22-d5098459a128,E,17,6,11,,http://democratiereelle.eu http://democratiereelle.fr
f95333d7-6efc-44cb-8c03-a708e2adee9b,F,42,21,21,,http://vent-debout.org
2d05fad7-240f-4bc1-b274-42f1a63b3902,C,25,16,9,,http://parissansvoiture.fr
18e871b2-f0e6-4b5c-9af6-61c485957792,E,9,0,9,,http://parti-du-vote-blanc.fr
e6c8eee8-d44d-4e3f-ad76-45e1fd4e3f08,B,34,12,22,,http://comite-valmy.org
7bcc695c-82c7-43c5-9952-01fea687737a,D,48,17,31,video,http://jeluttedoncjesuis.net
c448f613-97cd-47ad-b12a-c73bf22e75dc,C,21,6,15,,http://virage-energie-npdc.org
4fc0a17d-68f1-44bb-9216-c0af1822efa5,B,19,6,13,,http://recours-radiation.fr
5b7b3877-fa04-4550-ac04-49b9bef1666e,A,46,34,12,,http://stop-epr.org
a2dff1c9-f905-4ff0-9fe3-ee3473c69da3,F,11,4,7,,http://recim.org
c479de7e-83b3-453d-8d4e-66802ceefc44,A,29,13,16,,http://env-health.org
d9a326cd-3e13-4437-ab5d-139df97de68a,E,15,3,12,,http://reprap.org
ce6145c3-5445-4ccd-a9e3-f331d2d66403,E,61,28,33,,http://vecam.org
147c93b5-1f7f-4f76-8bb1-8785b03c1ffc,A,44,31,13,zad earth,http://stopaugazdeschiste07.org
229638e0-0743-49eb-b2e7-fc9f4ccedf9c,D,44,21,23,audio,http://radiorageuses.net
e130132e-73fb-47dd-8b42-84d506f1b8cc,A,14,7,7,,http://reseaugrappe.org
ff05d819-a1d1-44f3-8062-1f5615985e01,B,61,41,20,,http://zintv.org
c20eea7c-6621-49d4-bc71-db09f78bed39,C,11,4,7,,http://watermakesmoney.com
487c07cd-9695-4e97-ab08-e4f40050eea9,B,255,226,29,,https://rannemarie.wordpress.com
66bdffcb-6082-44dd-9e37-5e209efe83dd,C,30,13,17,,http://yurtao.canalblog.com
46036af2-b0ea-466b-a744-257358821872,A,60,15,45,,http://rcf.fr
85028edc-fb6b-4f8a-ae8d-0e8120e39e01,C,17,8,9,,http://treatthetreaty.org
377a7fc6-4bdb-4537-b8a5-b26767028a47,B,25,20,5,,https://pectineactualites.wordpress.com
9d65091f-5224-4adb-a578-ce301dbab016,D,13,0,13,text,http://editionsacratie.com
48259027-f11c-48a3-b4eb-011d3f9adb0e,B,38,20,18,,http://strass-syndicat.org
f895565d-221b-46e9-858e-6b001ace22cc,A,24,13,11,,http://www.sourcewatch.org
a870732a-9679-4e0d-b6dd-7f622aa922b9,B,79,54,25,,http://sisyphe.org
3ad8398b-d8af-44a5-be5f-ff4f41553083,B,18,2,16,,http://contreimmigrationjetable.org
22973bc0-0401-4cc5-9650-1d2680db747c,D,16,2,14,,http://solidariteirak.org
3a1bedaa-abda-4fdf-802c-db559b0abb6c,B,51,0,51,,http://petitionpublique.fr
7afc2201-e6ee-403c-a74c-03c15c726cc8,B,39,35,4,,https://yannickrumpala.wordpress.com
9affba46-7c49-4bb5-a105-6e68782c28e6,D,18,6,12,,http://contre-faits.org
9ded118e-a2d6-477a-bf5b-c984574b0609,C,14,2,12,,http://societal.org
9e266ad8-c019-4723-99be-6d920d7ca46f,B,18,12,6,,http://www.raquel-garrido.net
ef60a85f-db1b-48ee-8660-dfa7a9802e8e,C,59,16,43,,http://www.cncd.be
a8ea3492-992b-4cf9-9088-8424306c2b5a,B,70,53,17,,https://solidaritefrancogrecque.wordpress.com
d7f478a5-6be3-4f1b-ba3f-628cf3516d08,A,41,23,18,,http://solidairesdumonde.org
51315702-d066-40a5-b720-0f9e068bc267,D,25,6,19,,http://reclaimthefields.org
9459dee8-f853-43b5-ab22-637dc23de021,D,32,21,11,,http://rage.noblogs.org
e5b786d8-281a-43bc-9671-092e1a26411c,C,22,11,11,,http://reconomy.org
c12625f7-37da-463d-a93c-64c0c1a472e8,E,5,2,3,,https://twitter.com/aral
abf0f3dc-73ff-47a2-b6f3-025ac374a57c,E,83,27,56,,http://etienne.chouard.free.fr http://facebook.com/etienne.chouard
a5e5b1a6-17a4-492e-8125-6bd4a2fee251,C,13,0,13,video,https://vimeo.com/16000409
0d42d935-6000-489c-b07f-eb44a00fe6ff,E,6,0,6,,http://ras.eu.org
aa487195-7297-4674-9843-05564d7e56dc,B,52,42,10,,http://www.ojim.fr
554e6133-9096-4476-ad53-1ea25f2ee8a5,A,18,5,13,media agriculture,http://transrural-initiatives.org
b7932ba5-75aa-4037-a0b5-4f30b8cdad75,B,28,7,21,,http://snj.fr
678f8c07-aa26-4bce-ac19-59f438617eb8,B,44,14,30,text,http://openedition.org
92e90347-4fc2-4097-85a3-d34058d1e61c,A,37,21,16,,https://twitter.com/cmoreldarleux
aefde836-2089-40b3-b891-9d0a438bc0ca,E,25,3,22,,http://opensource.org
91b438d6-cb95-480d-8dda-13bf423d2042,D,22,12,10,,http://permisdevisite.noblogs.org
23682d84-88cb-4449-8e54-758f56c7beb8,D,5,4,1,,http://squatting-manual.squat.net
29a57d9d-2b86-4306-9c9d-d2da4c06011c,B,180,141,39,,https://entreleslignesentrelesmots.wordpress.com
13d57eb2-9dc4-49de-b785-6d28809606a3,B,54,21,33,,https://communismeouvrier.wordpress.com
6c897290-e4c3-4261-939a-e2c09de014d7,D,40,20,20,map zad,https://zadroybon.wordpress.com
463a4c47-1afd-492c-abb3-06a3e4706ed6,A,2,1,1,earth agriculture,http://www.stop-pesticides.fr
fbb7892b-6de9-4b44-b978-120ac0297c27,A,34,5,29,,http://www.obsarm.org
9030d516-dbc3-49c8-88a8-5c7f353f8399,B,33,4,29,,http://www.cncdh.fr
f60e78ff-7bf6-4b3f-b565-cbf5c6a456d6,C,24,5,19,,http://paysagesdefrance.org
4698c024-8454-4181-a63f-98a00d63b37c,A,92,82,10,,http://pharmacritique.20minutes-blogs.fr
bd776e6b-df4f-4000-a965-aba22b7ac819,D,5,1,4,video,https://vimeo.com/channels/cine2000
f464450f-6c75-46fc-adce-bb44ad992b44,A,55,30,25,,http://www.ressources-solidaires.org
db6aa6fb-9682-44dc-b324-b1797c145557,D,20,13,7,text,http://www.editions-albache.org
17d002d0-b5c8-4fef-be02-3e40c7616f4f,D,30,8,22,,http://cnt-so.org
a778cb6f-ae4e-49c3-8818-afac3d305fc1,D,27,14,13,,http://rdwa.fr
d2b2f15d-5262-4c60-935c-daf06bc62332,D,22,4,18,,http://communisme-ouvrier.info
b9ea0144-824d-45cd-9692-cc17c0fe8dc9,B,104,88,16,,https://retraitbaseeleves.wordpress.com
ba66720b-49c9-41ff-aa46-bf693328334c,D,43,26,17,,http://youlountas.net
a583aab7-16b2-48bd-9242-e4ffb2387dfa,A,16,9,7,,http://climatejusticeaction.net
102e9793-ccd1-4f05-874a-581aedce831e,A,32,12,20,,https://twitter.com/clobala2
5c7333b5-6a01-45a9-b179-76a93c1dc4a8,C,13,0,13,video,https://vimeo.com/1711304
eae4bb76-37f7-4171-80e1-216aeab404eb,B,12,0,12,,http://www.vedura.fr
e3704b16-dd34-4b49-adef-fd70a38ba10a,D,255,241,14,,http://www.opa33.org
50b7ea99-fc28-4473-a58a-d1ce5ef3c4f4,A,26,12,14,,http://www.recma.org
6525fdbd-6ae8-4168-a31d-fbc24dc5ffd1,A,2,0,2,,http://www.alternatiba-dijon.org
9f8212fc-4d34-4d42-a92a-9b06ea4cb858,D,34,21,13,,http://anarkhia.org
8e536a1f-e4fe-43c1-be41-77b79a9ba7e4,A,9,8,1,,http://www.bio-logiqueattitude.org
4d875ca7-cca4-42ea-b1f4-72c3677fdd8b,D,68,55,13,,http://aufondpresduradiateur.fr
e68f8de7-efbd-439d-a066-cdbd577f7a7f,A,39,34,5,,http://www.barbezieuxentransition.org
5f1e1faf-aa18-416f-83f7-87f303ecb247,F,34,26,8,,http://autogestion.coop
65d2c8ac-8ba9-4788-a2f4-2084b4874ba8,B,86,12,74,,http://rsf.org http://fr.rsf.org
35daca10-9127-4410-8234-e8bc93fdbd3d,C,57,38,19,,http://printemps-education.org
2a0719d3-ed86-4ca4-91e6-d887e6d0e48d,D,76,36,40,,http://palim-psao.fr http://palim-psao.over-blog.fr
37e17fcf-0833-4ad3-9f7b-3a9df808a7e1,E,49,31,18,,http://outils-reseaux.org http://outils-reseaux.org/PagePrincipale
be12015f-4994-418f-9227-56cc97a88f8a,B,25,14,11,,http://minorites.org http://minorites.org/index.php/1-accueil.html
605fc180-3409-4415-8054-d455a5f090d1,E,37,24,13,,http://pacte-civique.org http://pacte-civique.org/Accueil
88dd476f-adcb-412e-b1f1-4647a9ea1c5d,E,4,4,0,,http://ownirevient.fr
8d17256b-bed6-4b66-9c92-f6a9bdabef43,D,38,35,3,,https://lesuperflux.wordpress.com
3583e076-5560-4cb5-9660-f68533929104,D,47,13,34,act,http://marchesurlacop.noblogs.org
1b4db979-4d30-47de-93ac-e90e125fb833,C,1,0,1,,http://www.autonomiaproject.org
6f4fcbed-a023-4963-86ba-56d045102ce3,C,2,2,0,,http://www.collectifcreatifcastellas.org
aa880ec6-3639-40b0-a519-69b684faba46,B,12,4,8,media text,http://revueducrieur.fr
02600823-6f72-4c0f-988c-d237ad5ee846,F,92,70,22,calendar,http://pays-basque.demosphere.eu
5390ff22-2e81-4b76-821e-4514765fed6b,F,24,1,23,calendar,http://berry.demosphere.eu
18b1494d-5d28-462f-9a33-70adb5915f02,A,8,0,8,,http://www.pronatura.com
2d5d831d-6523-46a2-83ee-3bd37161da39,F,25,1,24,calendar,http://maraispoitevin.demosphere.eu
62582414-dfb8-42e2-866b-f7c8c3d16257,D,109,97,12,map list,http://caravanedesalternatives.weebly.com
601e30bf-ee48-4faf-9391-530689bf175e,F,21,0,21,calendar,http://chiapas.demosphere.eu
6339a967-5a96-4cd6-990d-4e45bbe76330,F,25,1,24,calendar,http://sarthe.demosphere.eu
65daf4f5-9d4b-4750-9484-19940c5629e3,F,72,46,26,calendar,http://liege.demosphere.eu
6aa2065b-1e61-43f8-8a69-9d6477dc3088,F,113,76,37,calendar,http://lille.demosphere.eu
7ad826b5-abec-4e4a-b7ce-61a9f6691978,F,72,38,34,calendar,http://gard.demosphere.eu
6dc77e4b-74ae-4bc6-b653-a29734349c0a,F,24,0,24,calendar,http://nice.demosphere.eu
d05579fe-c629-4244-a52e-d24e3bfb7576,C,19,0,19,,http://nonviolence-actualite.org
cc09d5d1-3243-4232-9408-d5bbdbe9a168,F,40,18,22,calendar,http://loire-atlantique.demosphere.eu
ea5d51f4-8074-40a1-a0f4-e00ea092554f,C,3,0,3,,https://lahordepirate.wordpress.com
8d6359f6-f9b2-4b7e-950c-eeca0f2d9947,D,15,3,12,,http://laltiplano.fr
c0d4a17a-eef4-4666-aea2-3370c9ca61d2,A,37,28,9,energy,http://www.nucleaire-nonmerci.net
af804276-cc6b-4159-8d04-edef85c828b3,F,84,61,23,calendar,http://picardie.demosphere.eu
3b71901d-53bd-4140-ab9c-777233830d77,F,92,66,26,calendar,http://lot.demosphere.eu
b231598d-2663-4693-a9a4-900e993fb047,F,99,72,27,calendar,http://04.demosphere.eu
b278a6c1-5379-47f8-9347-eaa04b97b366,B,53,30,23,,http://the-dissident.eu
d1be3fd7-27a7-4b80-99d3-8d27b12bcdbb,B,53,37,16,,https://venezuelainfos.wordpress.com
f1c92e21-6a06-4e1b-8a1c-6c2dbb4ff035,F,63,36,27,calendar,http://carcassonne.demosphere.eu
de1bc811-ea4a-4d0f-bfb0-2d03936492e0,F,69,36,33,calendar,http://rouen.demosphere.eu
e260ea0d-ce39-4d5f-83bb-6c703bb81987,F,58,29,29,calendar,http://tarn.demosphere.eu
f58882a0-0957-42ea-8cb1-2e1b5ceb68ba,F,43,11,32,calendar,http://bxl.demosphere.eu
d3c17610-f35a-491f-a59d-bbaca4c932f3,F,89,64,25,calendar,http://05.demosphere.eu
33fae4fa-8a1f-4c7b-94b2-dffd3e0b50f4,B,15,6,9,,http://www.convergencedesluttes.fr
ccd016e8-46a7-4fc5-855d-1aeb3b43c0a2,D,32,1,31,,http://constellations.boum.org
448f0428-71b8-4d10-a6ff-402d958f2ce5,B,137,49,88,,http://gisti.org
20545805-c6ee-4772-b8ba-2bd70051ec81,E,11,8,3,,http://deepgreenresistance.uk http://deepgreenresistance.tumblr.com http://facebook.com/deepgreenresistance http://youtube.com/user/DeepGreenResistance http://youtube.com/user/deepgreenresistance
41b42bbb-c38f-4431-8f13-2bcc16aee52a,E,10,8,2,,https://indiewebcamp.com
c7e092bc-a58d-4881-af6c-a37d96864c65,B,1,0,1,,https://secure.avaaz.org/en/uruguay_vs_big_tobacco_loc_2
50e545ad-5b97-43d7-ac92-8d5f9c7ee052,A,20,5,15,eat,http://nouveauxrobinson.fr http://lesnouveauxrobinson.coop
6e8c10fa-81f1-4a1d-ba41-ee02a63b2137,B,6,0,6,act,http://desobeissancecivile.org
fb7949e0-08d7-488e-ac5a-9bec214e944f,C,13,9,4,,http://nonmarchand.org
2c15c5d9-14a1-4386-a44c-ec333537396f,C,2,2,0,web tool alienation,http://justdelete.me
826a2de6-885f-4f96-b3ff-8b1b5df70313,A,33,22,11,,http://www.quat-rues.com
6e4a4383-99ff-4728-877f-534f940f2231,A,11,6,5,,http://www.terredeliensnormandie.org
b3bdd806-db35-4825-9f70-754f0cd15b86,C,4,2,2,,http://www.motherearthpeace.org
9832bc84-0ff2-4b87-bc16-f7c6f6c34f71,B,24,24,0,,http://monpostdemocrate.info
f5861e13-691d-427a-bfbc-df407d185f3a,B,7,4,3,politics,http://leprojetencommun.net
85b809fd-d784-40c3-842c-55fe399ca4c5,E,3,2,1,,https://foodhackingbase.org
c3e0ecf4-dad1-46a5-b9e0-b3cf5676b9f3,B,12,9,3,,http://www.lepoing.net
ef8f8bcc-fb6d-48dd-9d4d-d8dae9e64425,C,116,107,9,,https://decroissons.wordpress.com
306661c7-77a9-443c-80b8-fd5ff0e64e73,NC,1,0,1,,http://blog-de-vincent.blogspot.com
5e390103-7501-4c79-9f22-5033230a373d,B,1,0,1,,http://www.comprendrelemonde.fr
88402698-b444-4d2d-b6dd-498f24487391,A,57,44,13,,http://pcscp.org
6b03d155-7a3c-46e1-a0a5-5cb09dbf9a28,A,22,11,11,,http://lesperipheriques.org
62ff7693-950d-426b-b76f-e4eb2b51f0fd,D,7,5,2,video,http://video.squat.net
57602e29-db24-4b20-8bb6-e4664376e075,D,10,3,7,,http://chroniques-rebelles.info
250d5160-0140-4c57-bf13-02c17fadf799,A,66,48,18,,http://www.convergences.org
b1670e69-9101-4269-a565-a25f8eec2e03,A,46,31,15,group,http://labofii.net http://twitter.com/labofii http://labofii.wordpress.com
a9fab8be-1c47-49d4-801e-c6d0dff91b1a,F,140,85,55,calendar,http://toulouse.demosphere.eu
cfd5dc31-2bc4-4868-9723-a84c81847b91,F,420,300,120,calendar,http://paris.demosphere.eu
a11f056e-8ab6-4555-bfa1-be951a566481,B,158,1,157,,http://cadtm.org
234de0dd-5ebb-4f2d-b387-d1303bfa2f75,B,1,0,1,,http://facebook.com/pages/REELLE-DEMOCRATIE-MAINTENANT-Arles http://facebook.com/REELLE-DEMOCRATIE-MAINTENANT-Arles-208862335819738
2099e9d4-30f4-4dc4-9929-2143c9684657,D,15,1,14,,http://facebook.com/pages/Action-Antifasciste-Paris-Banlieue http://facebook.com/Action-Antifasciste-Paris-Banlieue-126207707507571
1dfec82e-7788-4178-af12-ab3f429ba4bc,A,22,18,4,,http://transitiongeneveregion.net http://assisestransfrontalieres.org
5ef8b609-e193-40b9-bf38-03ae3f9553c2,B,24,6,18,media,http://lecontrarien.com http://loretlargent.info
43794039-09a7-4fbc-a007-bf92e79c9a96,B,18,4,14,,http://solidarites.ch http://solidarites.ch/common/index.php
240d5ea1-87af-4b5e-88aa-79c3b55a2cab,A,102,85,17,,http://socioeco.org http://socioeco.org/index_en.html
4f96c670-111a-4d1e-b324-fce41fa3ba95,E,114,96,18,,http://standblog.org http://standblog.org/blog
3c55dbe3-6b86-413b-a371-7b3feabf81a1,E,11,1,10,politics,http://encommuns.org
7e41b048-5553-4d43-a830-b8a7eaec267f,E,1,0,1,,http://facebook.com/pages/Errekaleor-Bizirik http://facebook.com/Errekaleor-Bizirik-682722851819233
6b0fd895-6e6c-445d-a35d-4e637d21f2a2,A,270,243,27,,http://yonnelautre.fr http://yonne.lautre.net
6c1b86eb-9b02-4331-b67c-269505e88c33,A,60,11,49,,http://france-libertes.fr http://france-libertes.org
9025b720-3878-40bd-9748-5da70d052437,C,36,7,29,,http://univers-nature.com
882069fe-f568-4037-9251-df9d55379bf4,A,27,3,24,,http://solagro.org http://solagro.org/site
8a673e47-2be3-4c92-9c1a-ee256e681f37,C,11,0,11,,http://cl-aligre.org http://cl-aligre.org/spip/index.php
7d38a160-86f9-4a20-8bfb-2b3bbc1e7a42,A,54,27,27,,http://association4d.org
6b95aab3-4da7-498a-9c8b-35b1a4af008d,B,9,1,8,,http://interdits.net http://interdits.net/interdits
b965160a-9098-4d6f-94b0-cb994d62a283,E,10,5,5,map tool,http://transformap.co
c6e7d5a2-ace0-4751-a76c-13dcecdbb74c,B,20,11,9,,http://bonnes-nouvelles.be http://bonnes-nouvelles.be/site
c29f248e-fafd-40fe-9af1-037d741827f3,C,48,24,24,,http://resilience.org http://energybulletin.net
e561af96-f73c-48b1-b421-a1bf0aab1241,C,119,62,57,agriculture,http://incredible-edible.info http://lesincroyablescomestibles.fr
b9c5c538-2883-407e-b62c-c721231f1396,B,88,83,5,,http://communisation.forumactif.org http://communism-decolonial.forumactif.org
ec0b6368-d52d-4013-89b3-b36306fd2838,B,109,12,97,,http://inegalites.fr http://inegalites.org
ef572f55-9974-4a0f-a0dc-415ccb060d56,A,23,10,13,,http://syndicat-simples.org http://syndicat-simples.org/fr/index.php
a7c53650-869a-413f-a28a-59ffecafe50f,B,32,7,25,,http://lesaf.org http://lesaf.org/accueil.html
5cc2fafa-c7f9-406e-9562-3dcf2e0789b2,A,51,36,15,,http://zoom-ecologie.net
1fcdd969-7b85-4c7d-b5ad-aa4b6c8fd122,E,21,11,10,,http://sharelex.org
c697ba5c-deed-40aa-ad85-3fa65d9b3831,F,48,13,35,calendar,http://ariege.demosphere.eu
aa32e80f-316f-4f9e-81e4-4d2112a0a48f,A,14,4,10,,http://www.anciela.info
4557cfc7-28be-456f-b951-d44a523c1d44,E,8,6,2,,http://reseau-citoyens-libres.blogspot.com
b61e997c-ae3b-42d5-a4db-81a7b4dc204f,A,36,13,23,,http://printempsbio.com http://labiodes4saisons.eu
9738d887-3e36-4c87-8852-bc0b3ace4f9e,E,20,7,13,,http://recherche-action.fr
622d5644-1e7a-4006-a8de-d82310afbec1,E,2,1,1,group,http://rebootlafrance.fr http://wiki.rebootlafrance.fr/wiki/Accueil
2e03a4f0-ec69-40a4-b7fa-2ae7f26adb57,D,5,0,5,,http://roundup-non-merci.fr http://roundup-non-merci.desobeir.net
67b942c9-e5dc-417a-b029-0e215fdf623c,B,87,14,73,,http://agone.org http://revueagone.revues.org
f8154318-8491-4d8d-ae2c-2583ec4b1f89,D,56,48,8,,http://sanurezo.org
04d520a6-e388-449f-be5e-17122c817dc2,D,66,37,29,,http://www.collectif-smolny.org
be987dad-a21f-49c7-b76f-5d3453dae2a3,B,55,30,25,,http://www.conspiracywatch.info
1fb2d4cb-c841-4e36-8d74-69be6aad09d7,B,44,27,17,,http://www.contrelacour.fr
f02f81e0-6787-4b09-891c-b07dd98aa042,C,11,2,9,,http://www.compaillons.eu
8b3bc475-793b-49b9-ac42-b07ee9d0ee20,E,12,3,9,,http://www.cooperer.coop
5f8d1f37-22df-4b50-855b-4c5e7735140b,D,11,4,7,,http://www.cmaq.net
5abae172-feed-4149-be01-ff3e432c37f6,B,55,32,23,,http://www.crepegeorgette.com
ea88c970-3a3e-4cdf-ba61-c017c3ff5a65,B,22,11,11,video group,http://www.cp-productions.fr
406dbcd0-fb38-4308-881c-eab8480fc636,A,28,12,16,,http://www.corpwatch.org
20ac6d60-ddaa-45a7-b834-b2b2f967213b,A,22,11,11,,http://www.coredem.info
356a288a-8da1-4576-87e5-02f6f01d3ea0,B,10,0,10,,http://www.cultivetonjardin.eu.org
93a28965-e84a-48db-ad34-88efa777653d,A,31,12,19,,http://www.csia-nitassinan.org
4bc79d10-4d09-42aa-89a4-57e93d84594b,A,8,1,7,,http://www.davidsuzuki.org
eecfdc5a-563d-4ddf-9133-93772d6d21ee,E,26,7,19,,http://www.cryptome.org
0059eec6-9408-42f8-a70d-8f656b4c7989,D,13,2,11,,http://www.darksite.ch
5ab0ba42-fade-4416-9770-95e070bfe902,C,53,32,21,,http://www.d19-20.be
5333ffce-ffec-4c97-8daa-56eb7d39d8b7,D,16,0,16,,http://www.delaservitudemoderne.org
245842e2-3f8e-4da2-ae3a-4b3bb7e233e5,D,25,9,16,,http://www.demainlegrandsoir.org
4ca0fb3f-406f-4976-b08e-a7383708474f,B,85,63,22,,http://www.despasperdus.com
494eafc9-1387-47e5-b617-174b10497964,A,39,25,14,,http://www.ddmagazine.com
ed271b2f-dbb5-4187-90d2-2b302d9fa0b0,D,28,0,28,,http://www.dissident-media.org
